Start Lat,Start Long,End Lat,End Long
33.99394,-84.16234,33.9941,-84.1624
33.9941,-84.1624,33.99444,-84.16247
33.99444,-84.16247,33.99497,-84.16252
33.99497,-84.16252,33.99514,-84.16253
33.99514,-84.16253,33.99539,-84.16252
33.99539,-84.16252,33.9956,-84.16249
33.9956,-84.16249,33.99604,-84.16237
33.99604,-84.16237,33.99616,-84.16233
33.99616,-84.16233,33.99674,-84.16215
33.99674,-84.16215,33.99702,-84.16205
33.99702,-84.16205,33.99716,-84.16201
33.99716,-84.16201,33.9972,-84.162
33.9972,-84.162,33.99739,-84.16194
33.99739,-84.16194,33.99753,-84.1619
33.99753,-84.1619,33.99833,-84.16167
33.99833,-84.16167,33.99887,-84.16152
33.99887,-84.16152,33.99903,-84.16148
33.99903,-84.16148,33.9991,-84.16147
33.9991,-84.16147,33.99924,-84.16145
33.99924,-84.16145,33.99936,-84.16143
33.99936,-84.16143,33.99947,-84.16142
33.99947,-84.16142,33.99962,-84.16142
33.99962,-84.16142,33.99978,-84.16143
33.99978,-84.16143,34.00005,-84.16145
34.00005,-84.16145,34.0003,-84.16151
34.0003,-84.16151,34.00055,-84.16164
34.00055,-84.16164,34.00084,-84.16178
34.00084,-84.16178,34.00103,-84.16188
34.00103,-84.16188,34.00117,-84.16198
34.00117,-84.16198,34.0012,-84.162
34.0012,-84.162,34.00125,-84.16204
34.00125,-84.16204,34.00145,-84.1622
34.00145,-84.1622,34.00152,-84.16226
34.00152,-84.16226,34.00158,-84.16232
34.00158,-84.16232,34.00168,-84.16241
34.00168,-84.16241,34.00177,-84.16249
34.00177,-84.16249,34.00195,-84.16275
34.00195,-84.16275,34.00211,-84.16297
34.00211,-84.16297,34.0023,-84.16331
34.0023,-84.16331,34.00243,-84.16359
34.00243,-84.16359,34.00256,-84.16385
34.00256,-84.16385,34.00277,-84.16429
34.00277,-84.16429,34.00311,-84.16503
34.00311,-84.16503,34.00314,-84.1651
34.00314,-84.1651,34.00354,-84.16595
34.00354,-84.16595,34.00388,-84.16668
34.00388,-84.16668,34.0041,-84.16717
34.0041,-84.16717,34.00422,-84.16749
34.00422,-84.16749,34.00425,-84.16757
34.00425,-84.16757,34.00434,-84.16792
34.00434,-84.16792,34.0044,-84.16824
34.0044,-84.16824,34.00448,-84.16881
34.00448,-84.16881,34.0045,-84.16901
34.0045,-84.16901,34.0045,-84.16914
34.0045,-84.16914,34.00451,-84.16939
34.00451,-84.16939,34.0045,-84.16968
34.0045,-84.16968,34.00445,-84.17014
34.00445,-84.17014,34.00444,-84.17026
34.00444,-84.17026,34.00436,-84.17081
34.00436,-84.17081,34.00435,-84.17096
34.00435,-84.17096,34.00433,-84.17134
34.00433,-84.17134,34.00432,-84.17147
34.00432,-84.17147,34.00433,-84.1717
34.00433,-84.1717,34.00434,-84.17195
34.00434,-84.17195,34.00437,-84.17228
34.00437,-84.17228,34.00447,-84.17272
34.00447,-84.17272,34.00456,-84.17301
34.00456,-84.17301,34.00466,-84.17326
34.00466,-84.17326,34.00478,-84.17354
34.00478,-84.17354,34.00482,-84.17364
34.00482,-84.17364,34.00489,-84.17376
34.00489,-84.17376,34.00494,-84.17383
34.00494,-84.17383,34.00503,-84.17396
34.00503,-84.17396,34.00505,-84.17399
34.00505,-84.17399,34.00524,-84.17425
34.00524,-84.17425,34.00535,-84.17436
34.00535,-84.17436,34.00544,-84.17444
34.00544,-84.17444,34.00549,-84.17449
34.00549,-84.17449,34.00568,-84.17468
34.00568,-84.17468,34.00575,-84.17474
34.00575,-84.17474,34.0059,-84.1749
34.0059,-84.1749,34.00632,-84.17538
34.00632,-84.17538,34.00651,-84.17566
34.00651,-84.17566,34.00666,-84.17587
34.00666,-84.17587,34.00675,-84.17604
34.00675,-84.17604,34.00684,-84.17623
34.00684,-84.17623,34.00716,-84.17697
34.00716,-84.17697,34.00718,-84.17701
34.00718,-84.17701,34.00727,-84.17724
34.00727,-84.17724,34.00746,-84.1777
34.00746,-84.1777,34.00757,-84.17784
34.00757,-84.17784,34.00765,-84.1781
34.00765,-84.1781,34.00775,-84.17839
34.00775,-84.17839,34.00786,-84.17871
34.00786,-84.17871,34.00798,-84.17908
34.00798,-84.17908,34.00805,-84.17933
33.9512,-84.24154,33.9513,-84.24126
33.9513,-84.24126,33.95133,-84.24105
33.95133,-84.24105,33.95132,-84.24071
33.95132,-84.24071,33.95132,-84.24052
33.95132,-84.24052,33.95131,-84.24028
33.95131,-84.24028,33.95131,-84.24019
33.95131,-84.24019,33.95129,-84.23959
33.95129,-84.23959,33.95128,-84.23936
33.95128,-84.23936,33.95125,-84.23897
33.95125,-84.23897,33.95123,-84.23883
33.95123,-84.23883,33.95116,-84.23839
33.95116,-84.23839,33.95109,-84.23801
33.95109,-84.23801,33.95092,-84.23742
33.95092,-84.23742,33.95084,-84.23714
33.95084,-84.23714,33.95067,-84.23661
33.95067,-84.23661,33.95056,-84.23625
33.95056,-84.23625,33.95049,-84.23602
33.95049,-84.23602,33.95045,-84.23588
33.95045,-84.23588,33.95034,-84.23553
33.95034,-84.23553,33.95024,-84.2352
33.95024,-84.2352,33.95017,-84.23498
33.95017,-84.23498,33.95006,-84.23462
33.95006,-84.23462,33.94995,-84.23433
33.94995,-84.23433,33.94993,-84.23428
33.94993,-84.23428,33.94992,-84.23426
33.94992,-84.23426,33.94985,-84.23407
33.94985,-84.23407,33.94979,-84.2339
33.94979,-84.2339,33.9497,-84.23364
33.9497,-84.23364,33.94962,-84.23343
33.94962,-84.23343,33.94959,-84.23334
33.94959,-84.23334,33.94946,-84.233
33.94946,-84.233,33.94938,-84.23279
33.94938,-84.23279,33.94937,-84.23276
33.94937,-84.23276,33.94927,-84.23248
33.94927,-84.23248,33.94919,-84.23228
33.94919,-84.23228,33.94906,-84.232
33.94906,-84.232,33.94896,-84.23178
33.94896,-84.23178,33.94882,-84.23139
33.94882,-84.23139,33.94878,-84.23129
33.94878,-84.23129,33.94869,-84.23108
33.94869,-84.23108,33.94867,-84.23103
33.94867,-84.23103,33.9486,-84.23087
33.9486,-84.23087,33.94847,-84.23057
33.94847,-84.23057,33.94844,-84.23051
33.94844,-84.23051,33.94818,-84.2299
33.94818,-84.2299,33.948,-84.22946
33.948,-84.22946,33.9479,-84.22924
33.9479,-84.22924,33.94787,-84.22919
33.94787,-84.22919,33.94771,-84.22885
33.94771,-84.22885,33.94756,-84.22849
33.94756,-84.22849,33.94731,-84.22791
33.94731,-84.22791,33.94721,-84.22768
33.94721,-84.22768,33.94711,-84.22744
33.94711,-84.22744,33.94704,-84.22728
33.94704,-84.22728,33.94698,-84.22715
33.94698,-84.22715,33.94694,-84.22706
33.94694,-84.22706,33.94688,-84.22693
33.94688,-84.22693,33.94684,-84.22683
33.94684,-84.22683,33.94678,-84.22671
33.94678,-84.22671,33.94673,-84.22661
33.94673,-84.22661,33.94665,-84.22647
33.94665,-84.22647,33.94661,-84.2264
33.94661,-84.2264,33.9465,-84.2262
33.9465,-84.2262,33.9464,-84.22602
33.9464,-84.22602,33.94634,-84.22591
33.94634,-84.22591,33.94608,-84.22546
33.94608,-84.22546,33.94591,-84.22515
33.94591,-84.22515,33.94572,-84.22481
33.94572,-84.22481,33.94561,-84.22461
33.94561,-84.22461,33.94553,-84.22448
33.94553,-84.22448,33.94551,-84.22444
33.94551,-84.22444,33.94535,-84.22416
33.94535,-84.22416,33.94531,-84.22409
33.94531,-84.22409,33.94516,-84.22382
33.94516,-84.22382,33.94514,-84.22377
33.94514,-84.22377,33.94505,-84.22357
33.94505,-84.22357,33.94502,-84.22352
33.94502,-84.22352,33.94496,-84.22335
33.94496,-84.22335,33.9449,-84.22317
33.9449,-84.22317,33.94487,-84.22305
33.94487,-84.22305,33.94481,-84.22279
33.94481,-84.22279,33.94474,-84.22244
33.94474,-84.22244,33.94463,-84.22194
33.94463,-84.22194,33.94456,-84.22167
33.94456,-84.22167,33.94446,-84.22123
33.94446,-84.22123,33.94439,-84.22093
33.94439,-84.22093,33.94424,-84.22028
33.94424,-84.22028,33.9441,-84.21967
33.9441,-84.21967,33.94402,-84.21935
33.94402,-84.21935,33.94398,-84.21917
33.94398,-84.21917,33.94388,-84.21877
33.94388,-84.21877,33.9438,-84.21845
33.9438,-84.21845,33.9437,-84.21815
33.9437,-84.21815,33.94361,-84.21794
33.94361,-84.21794,33.94348,-84.2177
33.94348,-84.2177,33.94335,-84.2175
33.94335,-84.2175,33.9433,-84.21743
33.9433,-84.21743,33.94321,-84.21731
33.94321,-84.21731,33.94315,-84.21723
33.94315,-84.21723,33.94301,-84.21701
33.94301,-84.21701,33.94284,-84.21673
33.94284,-84.21673,33.94257,-84.21625
33.94257,-84.21625,33.94253,-84.21618
33.94253,-84.21618,33.94233,-84.21582
33.94233,-84.21582,33.94216,-84.21553
33.94216,-84.21553,33.94199,-84.21523
33.94199,-84.21523,33.94179,-84.2149
33.94179,-84.2149,33.94153,-84.21449
33.94153,-84.21449,33.94137,-84.2142
33.94137,-84.2142,33.9413,-84.21407
33.9413,-84.21407,33.94123,-84.21393
33.94123,-84.21393,33.94119,-84.21388
33.94119,-84.21388,33.94112,-84.21378
33.94112,-84.21378,33.9411,-84.21375
33.9411,-84.21375,33.94112,-84.21378
33.94112,-84.21378,33.94119,-84.21388
33.94119,-84.21388,33.94123,-84.21393
33.94123,-84.21393,33.9413,-84.21407
33.9413,-84.21407,33.94137,-84.2142
33.94137,-84.2142,33.94153,-84.21449
33.94153,-84.21449,33.94179,-84.2149
33.94179,-84.2149,33.94199,-84.21523
33.94199,-84.21523,33.94216,-84.21553
33.94216,-84.21553,33.94233,-84.21582
33.94233,-84.21582,33.94253,-84.21618
33.94253,-84.21618,33.94257,-84.21625
33.94257,-84.21625,33.94284,-84.21673
33.94284,-84.21673,33.94301,-84.21701
33.94301,-84.21701,33.94315,-84.21723
33.94315,-84.21723,33.94321,-84.21731
33.94321,-84.21731,33.9433,-84.21743
33.9433,-84.21743,33.94335,-84.2175
33.94335,-84.2175,33.94348,-84.2177
33.94348,-84.2177,33.94361,-84.21794
33.94361,-84.21794,33.9437,-84.21815
33.9437,-84.21815,33.9438,-84.21845
33.9438,-84.21845,33.94388,-84.21877
33.94388,-84.21877,33.94398,-84.21917
33.94398,-84.21917,33.94402,-84.21935
33.94402,-84.21935,33.9441,-84.21967
33.9441,-84.21967,33.94424,-84.22028
33.94424,-84.22028,33.94439,-84.22093
33.94439,-84.22093,33.94446,-84.22123
33.94446,-84.22123,33.94456,-84.22167
33.94456,-84.22167,33.94463,-84.22194
33.94463,-84.22194,33.94474,-84.22244
33.94474,-84.22244,33.94481,-84.22279
33.94481,-84.22279,33.94487,-84.22305
33.94487,-84.22305,33.9449,-84.22317
33.9449,-84.22317,33.94496,-84.22335
33.94496,-84.22335,33.94502,-84.22352
33.94502,-84.22352,33.94505,-84.22357
33.94505,-84.22357,33.94514,-84.22377
33.94514,-84.22377,33.94516,-84.22382
33.94516,-84.22382,33.94531,-84.22409
33.94531,-84.22409,33.94535,-84.22416
33.94535,-84.22416,33.94551,-84.22444
33.94551,-84.22444,33.94553,-84.22448
33.94553,-84.22448,33.94561,-84.22461
33.94561,-84.22461,33.94572,-84.22481
33.94572,-84.22481,33.94591,-84.22515
33.94591,-84.22515,33.94608,-84.22546
33.94608,-84.22546,33.94634,-84.22591
33.94634,-84.22591,33.9464,-84.22602
33.9464,-84.22602,33.9465,-84.2262
33.9465,-84.2262,33.94661,-84.2264
33.94661,-84.2264,33.94665,-84.22647
33.94665,-84.22647,33.94673,-84.22661
33.94673,-84.22661,33.94678,-84.22671
33.94678,-84.22671,33.94684,-84.22683
33.94684,-84.22683,33.94688,-84.22693
33.94688,-84.22693,33.94694,-84.22706
33.94694,-84.22706,33.94698,-84.22715
33.94698,-84.22715,33.94704,-84.22728
33.94704,-84.22728,33.94711,-84.22744
33.94711,-84.22744,33.94721,-84.22768
33.94721,-84.22768,33.94731,-84.22791
33.94731,-84.22791,33.94756,-84.22849
33.94756,-84.22849,33.94771,-84.22885
33.94771,-84.22885,33.94787,-84.22919
33.94787,-84.22919,33.9479,-84.22924
33.9479,-84.22924,33.948,-84.22946
33.948,-84.22946,33.94818,-84.2299
33.94818,-84.2299,33.94844,-84.23051
33.94844,-84.23051,33.94847,-84.23057
33.94847,-84.23057,33.9486,-84.23087
33.9486,-84.23087,33.94867,-84.23103
33.94867,-84.23103,33.94869,-84.23108
33.94869,-84.23108,33.94878,-84.23129
33.94878,-84.23129,33.94882,-84.23139
33.94882,-84.23139,33.94896,-84.23178
33.94896,-84.23178,33.94906,-84.232
33.94906,-84.232,33.94919,-84.23228
33.94919,-84.23228,33.94927,-84.23248
33.94927,-84.23248,33.94937,-84.23276
33.94937,-84.23276,33.94938,-84.23279
33.94938,-84.23279,33.94946,-84.233
33.94946,-84.233,33.94959,-84.23334
33.94959,-84.23334,33.94962,-84.23343
33.94962,-84.23343,33.9497,-84.23364
33.9497,-84.23364,33.94979,-84.2339
33.94979,-84.2339,33.94985,-84.23407
33.94985,-84.23407,33.94992,-84.23426
33.94992,-84.23426,33.94993,-84.23428
33.94993,-84.23428,33.94995,-84.23433
33.94995,-84.23433,33.95006,-84.23462
33.95006,-84.23462,33.95017,-84.23498
33.95017,-84.23498,33.95024,-84.2352
33.95024,-84.2352,33.95034,-84.23553
33.95034,-84.23553,33.95045,-84.23588
33.95045,-84.23588,33.95049,-84.23602
33.95049,-84.23602,33.95056,-84.23625
33.95056,-84.23625,33.95067,-84.23661
33.95067,-84.23661,33.95084,-84.23714
33.95084,-84.23714,33.95092,-84.23742
33.95092,-84.23742,33.95109,-84.23801
33.95109,-84.23801,33.95116,-84.23839
33.95116,-84.23839,33.95123,-84.23883
33.95123,-84.23883,33.95125,-84.23897
33.95125,-84.23897,33.95128,-84.23936
33.95128,-84.23936,33.95129,-84.23959
33.95129,-84.23959,33.95131,-84.24019
33.95131,-84.24019,33.95131,-84.24028
33.95131,-84.24028,33.95132,-84.24052
33.95132,-84.24052,33.95132,-84.24071
33.95132,-84.24071,33.95133,-84.24105
33.95133,-84.24105,33.9513,-84.24126
33.9513,-84.24126,33.9512,-84.24154
33.9512,-84.24154,33.95146,-84.2417
33.95146,-84.2417,33.95178,-84.24194
33.95178,-84.24194,33.95209,-84.24222
33.95209,-84.24222,33.95228,-84.24239
33.95228,-84.24239,33.95261,-84.24269
33.95261,-84.24269,33.95279,-84.24285
33.95279,-84.24285,33.95283,-84.24289
33.95283,-84.24289,33.9529,-84.24294
33.9529,-84.24294,33.95308,-84.24308
33.95308,-84.24308,33.95318,-84.24316
33.95318,-84.24316,33.95327,-84.24322
33.95327,-84.24322,33.9535,-84.24337
33.9535,-84.24337,33.95365,-84.24348
33.95365,-84.24348,33.95389,-84.24364
33.95389,-84.24364,33.95407,-84.24377
33.95407,-84.24377,33.95431,-84.24393
33.95431,-84.24393,33.95435,-84.24396
33.95435,-84.24396,33.95443,-84.24402
33.95443,-84.24402,33.95465,-84.24417
33.95465,-84.24417,33.95481,-84.24428
33.95481,-84.24428,33.95514,-84.24448
33.95514,-84.24448,33.95531,-84.24458
33.95531,-84.24458,33.95547,-84.24466
33.95547,-84.24466,33.95576,-84.24479
33.95576,-84.24479,33.95597,-84.24487
33.95597,-84.24487,33.95617,-84.24495
33.95617,-84.24495,33.95655,-84.2451
33.95655,-84.2451,33.95687,-84.2452
33.95687,-84.2452,33.95703,-84.24526
33.95703,-84.24526,33.95726,-84.24537
33.95726,-84.24537,33.95744,-84.24546
33.95744,-84.24546,33.95761,-84.24554
33.95761,-84.24554,33.95787,-84.24573
33.95787,-84.24573,33.95801,-84.24584
33.95801,-84.24584,33.95818,-84.24599
33.95818,-84.24599,33.95835,-84.24613
33.95835,-84.24613,33.95839,-84.24616
33.95839,-84.24616,33.95865,-84.24638
33.95865,-84.24638,33.95906,-84.24671
33.95906,-84.24671,33.95929,-84.24696
33.95929,-84.24696,33.9594,-84.2471
33.9594,-84.2471,33.95962,-84.24738
33.95962,-84.24738,33.96001,-84.24787
33.96001,-84.24787,33.96012,-84.24802
33.96012,-84.24802,33.96035,-84.24833
33.96035,-84.24833,33.9605,-84.24853
33.9605,-84.24853,33.96071,-84.2488
33.96071,-84.2488,33.96089,-84.24897
33.96089,-84.24897,33.96093,-84.24901
33.96093,-84.24901,33.96104,-84.2491
33.96104,-84.2491,33.96121,-84.24926
33.96121,-84.24926,33.96136,-84.24937
33.96136,-84.24937,33.96165,-84.2496
33.96165,-84.2496,33.96223,-84.25001
33.96223,-84.25001,33.96253,-84.25027
33.96253,-84.25027,33.96275,-84.25046
33.96275,-84.25046,33.96288,-84.25059
33.96288,-84.25059,33.96312,-84.25089
33.96312,-84.25089,33.96318,-84.251
33.96318,-84.251,33.96331,-84.25121
33.96331,-84.25121,33.96351,-84.25155
33.96351,-84.25155,33.96368,-84.2518
33.96368,-84.2518,33.96382,-84.252
33.96382,-84.252,33.96389,-84.25213
33.96389,-84.25213,33.96403,-84.2524
33.96403,-84.2524,33.96417,-84.2526
33.96417,-84.2526,33.96431,-84.25282
33.96431,-84.25282,33.96436,-84.25289
33.96436,-84.25289,33.9644,-84.25294
33.9644,-84.25294,33.96452,-84.25309
33.96452,-84.25309,33.96472,-84.25332
33.96472,-84.25332,33.96491,-84.25351
33.96491,-84.25351,33.96514,-84.25373
33.96514,-84.25373,33.96534,-84.25391
33.96534,-84.25391,33.96573,-84.25428
33.96573,-84.25428,33.96599,-84.25455
33.96599,-84.25455,33.96609,-84.25468
33.96609,-84.25468,33.96622,-84.25485
33.96622,-84.25485,33.96635,-84.25502
33.96635,-84.25502,33.96652,-84.25528
33.96652,-84.25528,33.96672,-84.2556
33.96672,-84.2556,33.96681,-84.25575
33.96681,-84.25575,33.96704,-84.25613
33.96704,-84.25613,33.9671,-84.25624
33.9671,-84.25624,33.96718,-84.25638
33.96718,-84.25638,33.96726,-84.25652
33.96726,-84.25652,33.96733,-84.25664
33.96733,-84.25664,33.96762,-84.25712
33.96762,-84.25712,33.96768,-84.25722
33.96768,-84.25722,33.96779,-84.2574
33.96779,-84.2574,33.96783,-84.25747
33.96783,-84.25747,33.96797,-84.25771
33.96797,-84.25771,33.96821,-84.25808
33.96821,-84.25808,33.96849,-84.25851
33.96849,-84.25851,33.96851,-84.25854
33.96851,-84.25854,33.96862,-84.25867
33.96862,-84.25867,33.96868,-84.25874
33.96868,-84.25874,33.96878,-84.25886
33.96878,-84.25886,33.96888,-84.25897
33.96888,-84.25897,33.96906,-84.25916
33.96906,-84.25916,33.96922,-84.25934
33.96922,-84.25934,33.96937,-84.2595
33.96937,-84.2595,33.96998,-84.26015
33.96998,-84.26015,33.97017,-84.26035
33.97017,-84.26035,33.9702,-84.26038
33.9702,-84.26038,33.97033,-84.26049
33.97033,-84.26049,33.97053,-84.26067
33.97053,-84.26067,33.97073,-84.26084
33.97073,-84.26084,33.97105,-84.26109
33.97105,-84.26109,33.97109,-84.26113
33.97109,-84.26113,33.97121,-84.26123
33.97121,-84.26123,33.97123,-84.26124
33.97123,-84.26124,33.97158,-84.26147
33.97158,-84.26147,33.97175,-84.26157
33.97175,-84.26157,33.97241,-84.26197
33.97241,-84.26197,33.97261,-84.26209
33.97261,-84.26209,33.97267,-84.26213
33.97267,-84.26213,33.973,-84.26236
33.973,-84.26236,33.97334,-84.2626
33.97334,-84.2626,33.97354,-84.26275
33.97354,-84.26275,33.97374,-84.26288
33.97374,-84.26288,33.97447,-84.26338
33.97447,-84.26338,33.97569,-84.26427
33.97569,-84.26427,33.976,-84.26449
33.976,-84.26449,33.97676,-84.26504
33.97676,-84.26504,33.97707,-84.26526
33.97707,-84.26526,33.97712,-84.2653
33.97712,-84.2653,33.97717,-84.26533
33.97717,-84.26533,33.97748,-84.26555
33.97748,-84.26555,33.97766,-84.26567
33.97766,-84.26567,33.97792,-84.26585
33.97792,-84.26585,33.97844,-84.26622
33.97844,-84.26622,33.97862,-84.26634
33.97862,-84.26634,33.9787,-84.2664
33.9787,-84.2664,33.9789,-84.26656
33.9789,-84.26656,33.97914,-84.26672
33.97914,-84.26672,33.97943,-84.26688
33.97943,-84.26688,33.97972,-84.26702
33.97972,-84.26702,33.97984,-84.26706
33.97984,-84.26706,33.97998,-84.26711
33.97998,-84.26711,33.98033,-84.2672
33.98033,-84.2672,33.98074,-84.26731
33.98074,-84.26731,33.98111,-84.26737
33.98111,-84.26737,33.98159,-84.26738
33.98159,-84.26738,33.98208,-84.26736
33.98208,-84.26736,33.98236,-84.26735
33.98236,-84.26735,33.98253,-84.26736
33.98253,-84.26736,33.98266,-84.26736
33.98266,-84.26736,33.98296,-84.26741
33.98296,-84.26741,33.98326,-84.26749
33.98326,-84.26749,33.98364,-84.26764
33.98364,-84.26764,33.98385,-84.26775
33.98385,-84.26775,33.98392,-84.26779
33.98392,-84.26779,33.98396,-84.26782
33.98396,-84.26782,33.98411,-84.26793
33.98411,-84.26793,33.98424,-84.26803
33.98424,-84.26803,33.98427,-84.26806
33.98427,-84.26806,33.98441,-84.2682
33.98441,-84.2682,33.98459,-84.26838
33.98459,-84.26838,33.98475,-84.26857
33.98475,-84.26857,33.98488,-84.26874
33.98488,-84.26874,33.98492,-84.2688
33.98492,-84.2688,33.98514,-84.26908
33.98514,-84.26908,33.98532,-84.26932
33.98532,-84.26932,33.98566,-84.26984
33.98566,-84.26984,33.98584,-84.27011
33.98584,-84.27011,33.98592,-84.27023
33.98592,-84.27023,33.98618,-84.27058
33.98618,-84.27058,33.98632,-84.27077
33.98632,-84.27077,33.98661,-84.27118
33.98661,-84.27118,33.9868,-84.27148
33.9868,-84.27148,33.98691,-84.27163
33.98691,-84.27163,33.98712,-84.27194
33.98712,-84.27194,33.98727,-84.27211
33.98727,-84.27211,33.98752,-84.27237
33.98752,-84.27237,33.98764,-84.27249
33.98764,-84.27249,33.98771,-84.27256
33.98771,-84.27256,33.98785,-84.27269
33.98785,-84.27269,33.98805,-84.27289
33.98805,-84.27289,33.9882,-84.27303
33.9882,-84.27303,33.98825,-84.27309
33.98825,-84.27309,33.9884,-84.27324
33.9884,-84.27324,33.98877,-84.27372
33.98877,-84.27372,33.98899,-84.27404
33.98899,-84.27404,33.98905,-84.27413
33.98905,-84.27413,33.98912,-84.27424
33.98912,-84.27424,33.98918,-84.27433
33.98918,-84.27433,33.98929,-84.27449
33.98929,-84.27449,33.98953,-84.27485
33.98953,-84.27485,33.98964,-84.27502
33.98964,-84.27502,33.9899,-84.27542
33.9899,-84.27542,33.9901,-84.27573
33.9901,-84.27573,33.99031,-84.27606
33.99031,-84.27606,33.99034,-84.27611
33.99034,-84.27611,33.99048,-84.27631
33.99048,-84.27631,33.99065,-84.27657
33.99065,-84.27657,33.99074,-84.27671
33.99074,-84.27671,33.99079,-84.27679
33.99079,-84.27679,33.99092,-84.27699
33.99092,-84.27699,33.99112,-84.27729
33.99112,-84.27729,33.99116,-84.27735
33.99116,-84.27735,33.99121,-84.27745
33.99121,-84.27745,33.99141,-84.27782
33.99141,-84.27782,33.99161,-84.27828
33.99161,-84.27828,33.99172,-84.27854
33.99172,-84.27854,33.99176,-84.27865
33.99176,-84.27865,33.99186,-84.27888
33.99186,-84.27888,33.99193,-84.27905
33.99193,-84.27905,33.99202,-84.27922
